date,date_id,wind,desc,temp,baro,hum,year,month,day,day_date,start_hour,end_hour
"Friday, September 25, 2015, 12:00 am — 6:00 am",1443139200000.0,2.486,Clear.,50.0,30.1,94,2015,9,Friday,25,00:00,06:00
"Friday, September 25, 2015, 6:00 am — 12:00 pm",1443160800000.0,4.35,Sunny.,59.0,30.18,81,2015,9,Friday,25,06:00,12:00
"Friday, September 25, 2015, 12:00 pm — 6:00 pm",1443182400000.0,6.836,Sunny.,60.8,30.22,51,2015,9,Friday,25,12:00,18:00
"Friday, September 25, 2015, 6:00 pm — 12:00 am",1443204000000.0,1.864,Clear.,55.4,30.28,82,2015,9,Friday,25,18:00,00:00
"Saturday, September 26, 2015, 12:00 am — 6:00 am",1443225600000.0,2.486,Clear.,44.6,30.33,95,2015,9,Saturday,26,00:00,06:00
"Saturday, September 26, 2015, 6:00 am — 12:00 pm",1443247200000.0,3.728,Passing clouds.,59.0,30.38,80,2015,9,Saturday,26,06:00,12:00
"Saturday, September 26, 2015, 12:00 pm — 6:00 pm",1443268800000.0,7.457000000000002,Scattered clouds.,64.4,30.37,50,2015,9,Saturday,26,12:00,18:00
"Saturday, September 26, 2015, 6:00 pm — 12:00 am",1443290400000.0,4.35,Clear.,59.0,30.42,78,2015,9,Saturday,26,18:00,00:00
"Sunday, September 27, 2015, 12:00 am — 6:00 am",1443312000000.0,2.486,Clear.,44.6,30.45,96,2015,9,Sunday,27,00:00,06:00
"Sunday, September 27, 2015, 6:00 am — 12:00 pm",1443333600000.0,6.214,Passing clouds.,60.8,30.52,79,2015,9,Sunday,27,06:00,12:00
"Sunday, September 27, 2015, 12:00 pm — 6:00 pm",1443355200000.0,11.807,Passing clouds.,66.2,30.53,53,2015,9,Sunday,27,12:00,18:00
"Sunday, September 27, 2015, 6:00 pm — 12:00 am",1443376800000.0,7.457000000000002,Clear.,59.0,30.59,79,2015,9,Sunday,27,18:00,00:00
"Monday, September 28, 2015, 12:00 am — 6:00 am",1443398400000.0,3.728,Clear.,50.0,30.6,94,2015,9,Monday,28,00:00,06:00
"Monday, September 28, 2015, 6:00 am — 12:00 pm",1443420000000.0,8.078,Scattered clouds.,60.8,30.62,85,2015,9,Monday,28,06:00,12:00
"Monday, September 28, 2015, 12:00 pm — 6:00 pm",1443441600000.0,14.293,Passing clouds.,66.2,30.6,51,2015,9,Monday,28,12:00,18:00
"Monday, September 28, 2015, 6:00 pm — 12:00 am",1443463200000.0,9.321,Passing clouds.,59.0,30.59,71,2015,9,Monday,28,18:00,00:00
"Tuesday, September 29, 2015, 12:00 am — 6:00 am",1443484800000.0,6.214,Clear.,55.4,30.57,86,2015,9,Tuesday,29,00:00,06:00
"Tuesday, September 29, 2015, 6:00 am — 12:00 pm",1443506400000.0,9.321,Partly sunny.,62.6,30.57,80,2015,9,Tuesday,29,06:00,12:00
"Tuesday, September 29, 2015, 12:00 pm — 6:00 pm",1443528000000.0,14.293,Partly sunny.,66.2,30.54,50,2015,9,Tuesday,29,12:00,18:00
"Tuesday, September 29, 2015, 6:00 pm — 12:00 am",1443549600000.0,11.807,Passing clouds.,59.0,30.53,72,2015,9,Tuesday,29,18:00,00:00
"Wednesday, September 30, 2015, 12:00 am — 6:00 am",1443571200000.0,9.321,Clear.,55.4,30.51,82,2015,9,Wednesday,30,00:00,06:00
"Wednesday, September 30, 2015, 6:00 am — 12:00 pm",1443592800000.0,11.807,Passing clouds.,60.8,30.5,76,2015,9,Wednesday,30,06:00,12:00
"Wednesday, September 30, 2015, 12:00 pm — 6:00 pm",1443614400000.0,19.264,Sunny.,64.4,30.47,39,2015,9,Wednesday,30,12:00,18:00
"Wednesday, September 30, 2015, 6:00 pm — 12:00 am",1443636000000.0,13.671,Clear.,59.0,30.49,69,2015,9,Wednesday,30,18:00,00:00
"Thursday, September 1, 2016, 12:00 am — 6:00 am",1472688000000.0,1.864,Passing clouds.,57.2,30.18,88,2016,9,Thursday,1,00:00,06:00
"Thursday, September 1, 2016, 6:00 am — 12:00 pm",1472709600000.0,4.971,Broken clouds.,68.0,30.23,76,2016,9,Thursday,1,06:00,12:00
"Thursday, September 1, 2016, 12:00 pm — 6:00 pm",1472731200000.0,8.078,Sunny.,75.2,30.19,45,2016,9,Thursday,1,12:00,18:00
"Thursday, September 1, 2016, 6:00 pm — 12:00 am",1472752800000.0,7.457000000000002,Clear.,71.6,30.15,69,2016,9,Thursday,1,18:00,00:00
"Friday, September 2, 2016, 12:00 am — 6:00 am",1472774400000.0,4.35,Passing clouds.,59.0,30.11,87,2016,9,Friday,2,00:00,06:00
"Friday, September 2, 2016, 6:00 am — 12:00 pm",1472796000000.0,9.321,Mostly cloudy.,66.2,30.09,81,2016,9,Friday,2,06:00,12:00
"Friday, September 2, 2016, 12:00 pm — 6:00 pm",1472817600000.0,11.185,Overcast.,68.0,30.05,77,2016,9,Friday,2,12:00,18:00
"Friday, September 2, 2016, 6:00 pm — 12:00 am",1472839200000.0,7.457000000000002,Drizzle. More clouds than sun.,62.6,30.06,92,2016,9,Friday,2,18:00,00:00
"Saturday, September 3, 2016, 12:00 am — 6:00 am",1472860800000.0,2.486,Clear.,57.2,30.07,95,2016,9,Saturday,3,00:00,06:00
"Saturday, September 3, 2016, 6:00 am — 12:00 pm",1472882400000.0,6.836,Partly sunny.,68.0,30.05,81,2016,9,Saturday,3,06:00,12:00
"Saturday, September 3, 2016, 12:00 pm — 6:00 pm",1472904000000.0,14.293,Partly sunny.,69.8,29.95,70,2016,9,Saturday,3,12:00,18:00
"Saturday, September 3, 2016, 6:00 pm — 12:00 am",1472925600000.0,9.943,Light rain. Overcast.,64.4,29.86,94,2016,9,Saturday,3,18:00,00:00
"Sunday, September 4, 2016, 12:00 am — 6:00 am",1472947200000.0,11.185,Passing clouds.,64.4,29.79,86,2016,9,Sunday,4,00:00,06:00
"Sunday, September 4, 2016, 6:00 am — 12:00 pm",1472968800000.0,13.671,Broken clouds.,66.2,29.84,75,2016,9,Sunday,4,06:00,12:00
"Sunday, September 4, 2016, 12:00 pm — 6:00 pm",1472990400000.0,13.05,Broken clouds.,68.0,29.94,63,2016,9,Sunday,4,12:00,18:00
"Sunday, September 4, 2016, 6:00 pm — 12:00 am",1473012000000.0,7.457000000000002,Clear.,66.2,30.01,76,2016,9,Sunday,4,18:00,00:00
"Monday, September 5, 2016, 12:00 am — 6:00 am",1473033600000.0,3.107,Overcast.,59.0,30.04,93,2016,9,Monday,5,00:00,06:00
"Monday, September 5, 2016, 6:00 am — 12:00 pm",1473055200000.0,4.971,Drizzle. Partly sunny.,62.6,30.07,95,2016,9,Monday,5,06:00,12:00
"Monday, September 5, 2016, 12:00 pm — 6:00 pm",1473076800000.0,6.836,Partly sunny.,71.6,30.09,82,2016,9,Monday,5,12:00,18:00
"Monday, September 5, 2016, 6:00 pm — 12:00 am",1473098400000.0,5.593,Partly sunny.,71.6,30.16,88,2016,9,Monday,5,18:00,00:00
"Tuesday, September 6, 2016, 12:00 am — 6:00 am",1473120000000.0,6.214,Passing clouds.,69.8,30.2,93,2016,9,Tuesday,6,00:00,06:00
"Tuesday, September 6, 2016, 6:00 am — 12:00 pm",1473141600000.0,6.836,Partly sunny.,71.6,30.24,88,2016,9,Tuesday,6,06:00,12:00
"Tuesday, September 6, 2016, 12:00 pm — 6:00 pm",1473163200000.0,6.214,Partly sunny.,73.4,30.21,75,2016,9,Tuesday,6,12:00,18:00
"Tuesday, September 6, 2016, 6:00 pm — 12:00 am",1473184800000.0,3.728,Passing clouds.,71.6,30.19,80,2016,9,Tuesday,6,18:00,00:00
"Wednesday, September 7, 2016, 12:00 am — 6:00 am",1473206400000.0,1.243,Overcast.,64.4,30.15,89,2016,9,Wednesday,7,00:00,06:00
"Wednesday, September 7, 2016, 6:00 am — 12:00 pm",1473228000000.0,4.35,Overcast.,71.6,30.1,85,2016,9,Wednesday,7,06:00,12:00
"Wednesday, September 7, 2016, 12:00 pm — 6:00 pm",1473249600000.0,4.35,Passing clouds.,82.4,30.01,54,2016,9,Wednesday,7,12:00,18:00
"Wednesday, September 7, 2016, 6:00 pm — 12:00 am",1473271200000.0,6.836,Clear.,77.0,29.91,62,2016,9,Wednesday,7,18:00,00:00
"Thursday, September 8, 2016, 12:00 am — 6:00 am",1473292800000.0,2.486,Clear.,64.4,29.8,86,2016,9,Thursday,8,00:00,06:00
"Thursday, September 8, 2016, 6:00 am — 12:00 pm",1473314400000.0,11.807,Passing clouds.,71.6,29.8,73,2016,9,Thursday,8,06:00,12:00
"Thursday, September 8, 2016, 12:00 pm — 6:00 pm",1473336000000.0,16.778,Passing clouds.,73.4,29.88,48,2016,9,Thursday,8,12:00,18:00
"Thursday, September 8, 2016, 6:00 pm — 12:00 am",1473357600000.0,9.321,Passing clouds.,68.0,29.96,64,2016,9,Thursday,8,18:00,00:00
"Friday, September 9, 2016, 12:00 am — 6:00 am",1473379200000.0,9.321,Passing clouds.,62.6,29.98,82,2016,9,Friday,9,00:00,06:00
"Friday, September 9, 2016, 6:00 am — 12:00 pm",1473400800000.0,11.807,Scattered clouds.,73.4,29.97,75,2016,9,Friday,9,06:00,12:00
"Friday, September 9, 2016, 12:00 pm — 6:00 pm",1473422400000.0,15.535,Broken clouds.,73.4,29.95,64,2016,9,Friday,9,12:00,18:00
"Friday, September 9, 2016, 6:00 pm — 12:00 am",1473444000000.0,9.943,Partly sunny.,68.0,29.94,76,2016,9,Friday,9,18:00,00:00
"Saturday, September 10, 2016, 12:00 am — 6:00 am",1473465600000.0,8.7,Passing clouds.,66.2,29.9,82,2016,9,Saturday,10,00:00,06:00
"Saturday, September 10, 2016, 6:00 am — 12:00 pm",1473487200000.0,10.564,Drizzle. More clouds than sun.,66.2,29.89,88,2016,9,Saturday,10,06:00,12:00
"Saturday, September 10, 2016, 12:00 pm — 6:00 pm",1473508800000.0,11.185,Light rain. Low clouds.,66.2,29.86,94,2016,9,Saturday,10,12:00,18:00
"Saturday, September 10, 2016, 6:00 pm — 12:00 am",1473530400000.0,6.214,Passing clouds.,64.4,29.93,91,2016,9,Saturday,10,18:00,00:00
"Sunday, September 11, 2016, 12:00 am — 6:00 am",1473552000000.0,2.486,Clear.,53.6,30.02,96,2016,9,Sunday,11,00:00,06:00
"Sunday, September 11, 2016, 6:00 am — 12:00 pm",1473573600000.0,1.864,Partly sunny.,66.2,30.07,83,2016,9,Sunday,11,06:00,12:00
"Sunday, September 11, 2016, 12:00 pm — 6:00 pm",1473595200000.0,8.7,Passing clouds.,71.6,30.01,44,2016,9,Sunday,11,12:00,18:00
"Sunday, September 11, 2016, 6:00 pm — 12:00 am",1473616800000.0,4.971,Clear.,64.4,29.98,70,2016,9,Sunday,11,18:00,00:00
"Monday, September 12, 2016, 12:00 am — 6:00 am",1473638400000.0,1.243,Clear.,51.8,29.93,94,2016,9,Monday,12,00:00,06:00
"Monday, September 12, 2016, 6:00 am — 12:00 pm",1473660000000.0,4.971,Sunny.,68.0,29.92,82,2016,9,Monday,12,06:00,12:00
"Monday, September 12, 2016, 12:00 pm — 6:00 pm",1473681600000.0,9.943,Partly sunny.,77.0,29.9,60,2016,9,Monday,12,12:00,18:00
"Monday, September 12, 2016, 6:00 pm — 12:00 am",1473703200000.0,5.593,Clear.,71.6,29.88,72,2016,9,Monday,12,18:00,00:00
"Tuesday, September 13, 2016, 12:00 am — 6:00 am",1473724800000.0,1.243,Clear.,64.4,29.84,92,2016,9,Tuesday,13,00:00,06:00
"Tuesday, September 13, 2016, 6:00 am — 12:00 pm",1473746400000.0,6.214,Sunny.,82.4,29.82,76,2016,9,Tuesday,13,06:00,12:00
"Tuesday, September 13, 2016, 12:00 pm — 6:00 pm",1473768000000.0,8.078,Sunny.,89.6,29.78,42,2016,9,Tuesday,13,12:00,18:00
"Tuesday, September 13, 2016, 6:00 pm — 12:00 am",1473789600000.0,4.35,Clear.,82.4,29.79,64,2016,9,Tuesday,13,18:00,00:00
"Wednesday, September 14, 2016, 12:00 am — 6:00 am",1473811200000.0,6.214,Clear.,69.8,29.78,78,2016,9,Wednesday,14,00:00,06:00
"Wednesday, September 14, 2016, 6:00 am — 12:00 pm",1473832800000.0,6.836,Sunny.,82.4,29.8,63,2016,9,Wednesday,14,06:00,12:00
"Wednesday, September 14, 2016, 12:00 pm — 6:00 pm",1473854400000.0,9.321,Sunny.,80.6,29.86,53,2016,9,Wednesday,14,12:00,18:00
"Wednesday, September 14, 2016, 6:00 pm — 12:00 am",1473876000000.0,3.107,Clear.,75.2,29.88,69,2016,9,Wednesday,14,18:00,00:00
"Thursday, September 15, 2016, 12:00 am — 6:00 am",1473897600000.0,1.864,Clear.,60.8,29.85,93,2016,9,Thursday,15,00:00,06:00
"Thursday, September 15, 2016, 6:00 am — 12:00 pm",1473919200000.0,6.836,Haze.,77.0,29.82,77,2016,9,Thursday,15,06:00,12:00
"Thursday, September 15, 2016, 12:00 pm — 6:00 pm",1473940800000.0,6.214,Scattered clouds.,82.4,29.78,63,2016,9,Thursday,15,12:00,18:00
"Thursday, September 15, 2016, 6:00 pm — 12:00 am",1473962400000.0,5.593,Partly cloudy.,69.8,29.81,85,2016,9,Thursday,15,18:00,00:00
"Friday, September 16, 2016, 12:00 am — 6:00 am",1473984000000.0,6.836,Passing clouds.,66.2,29.8,91,2016,9,Friday,16,00:00,06:00
"Friday, September 16, 2016, 6:00 am — 12:00 pm",1474005600000.0,10.564,Thunderstorms. Partly sunny.,60.8,29.85,91,2016,9,Friday,16,06:00,12:00
"Friday, September 16, 2016, 12:00 pm — 6:00 pm",1474027200000.0,11.185,Partly sunny.,64.4,29.92,79,2016,9,Friday,16,12:00,18:00
"Friday, September 16, 2016, 6:00 pm — 12:00 am",1474048800000.0,13.05,Clear.,60.8,30.01,70,2016,9,Friday,16,18:00,00:00
"Saturday, September 17, 2016, 12:00 am — 6:00 am",1474070400000.0,12.428,Passing clouds.,55.4,30.07,82,2016,9,Saturday,17,00:00,06:00
"Saturday, September 17, 2016, 6:00 am — 12:00 pm",1474092000000.0,12.428,Overcast.,57.2,30.09,82,2016,9,Saturday,17,06:00,12:00
"Saturday, September 17, 2016, 12:00 pm — 6:00 pm",1474113600000.0,12.428,Overcast.,59.0,30.13,80,2016,9,Saturday,17,12:00,18:00
"Saturday, September 17, 2016, 6:00 pm — 12:00 am",1474135200000.0,8.7,Low clouds.,59.0,30.17,86,2016,9,Saturday,17,18:00,00:00
"Sunday, September 18, 2016, 12:00 am — 6:00 am",1474156800000.0,5.593,Low clouds.,59.0,30.18,93,2016,9,Sunday,18,00:00,06:00
"Sunday, September 18, 2016, 6:00 am — 12:00 pm",1474178400000.0,5.593,Broken clouds.,64.4,30.15,83,2016,9,Sunday,18,06:00,12:00
"Sunday, September 18, 2016, 12:00 pm — 6:00 pm",1474200000000.0,3.728,Partly sunny.,66.2,30.13,67,2016,9,Sunday,18,12:00,18:00
"Sunday, September 18, 2016, 6:00 pm — 12:00 am",1474221600000.0,4.971,Passing clouds.,64.4,30.14,74,2016,9,Sunday,18,18:00,00:00
"Monday, September 19, 2016, 12:00 am — 6:00 am",1474243200000.0,2.486,Passing clouds.,59.0,30.15,90,2016,9,Monday,19,00:00,06:00
"Monday, September 19, 2016, 6:00 am — 12:00 pm",1474264800000.0,3.107,Sunny.,66.2,30.17,80,2016,9,Monday,19,06:00,12:00
"Monday, September 19, 2016, 12:00 pm — 6:00 pm",1474286400000.0,6.214,Light rain. Mostly cloudy.,66.2,30.16,78,2016,9,Monday,19,12:00,18:00
"Monday, September 19, 2016, 6:00 pm — 12:00 am",1474308000000.0,3.107,Overcast.,60.8,30.15,94,2016,9,Monday,19,18:00,00:00
"Tuesday, September 20, 2016, 12:00 am — 6:00 am",1474329600000.0,3.728,Overcast.,59.0,30.13,97,2016,9,Tuesday,20,00:00,06:00
"Tuesday, September 20, 2016, 6:00 am — 12:00 pm",1474351200000.0,5.593,Low clouds.,60.8,30.12,90,2016,9,Tuesday,20,06:00,12:00
"Tuesday, September 20, 2016, 12:00 pm — 6:00 pm",1474372800000.0,4.35,Partly sunny.,64.4,30.1,68,2016,9,Tuesday,20,12:00,18:00
"Tuesday, September 20, 2016, 6:00 pm — 12:00 am",1474394400000.0,2.486,Passing clouds.,62.6,30.09,79,2016,9,Tuesday,20,18:00,00:00
"Wednesday, September 21, 2016, 12:00 am — 6:00 am",1474416000000.0,2.486,Partly cloudy.,59.0,30.08,92,2016,9,Wednesday,21,00:00,06:00
"Wednesday, September 21, 2016, 6:00 am — 12:00 pm",1474437600000.0,4.35,Sunny.,68.0,30.07,80,2016,9,Wednesday,21,06:00,12:00
"Wednesday, September 21, 2016, 12:00 pm — 6:00 pm",1474459200000.0,9.321,Partly sunny.,71.6,30.02,56,2016,9,Wednesday,21,12:00,18:00
"Wednesday, September 21, 2016, 6:00 pm — 12:00 am",1474480800000.0,4.971,Clear.,64.4,30.06,80,2016,9,Wednesday,21,18:00,00:00
"Thursday, September 22, 2016, 12:00 am — 6:00 am",1474502400000.0,3.107,Passing clouds.,60.8,30.05,92,2016,9,Thursday,22,00:00,06:00
"Thursday, September 22, 2016, 6:00 am — 12:00 pm",1474524000000.0,6.836,Partly sunny.,64.4,30.08,80,2016,9,Thursday,22,06:00,12:00
"Thursday, September 22, 2016, 12:00 pm — 6:00 pm",1474545600000.0,8.7,Scattered clouds.,68.0,30.08,68,2016,9,Thursday,22,12:00,18:00
"Thursday, September 22, 2016, 6:00 pm — 12:00 am",1474567200000.0,4.35,Passing clouds.,64.4,30.12,74,2016,9,Thursday,22,18:00,00:00
"Friday, September 23, 2016, 12:00 am — 6:00 am",1474588800000.0,2.486,Clear.,55.4,30.2,82,2016,9,Friday,23,00:00,06:00
"Friday, September 23, 2016, 6:00 am — 12:00 pm",1474610400000.0,3.107,Sunny.,66.2,30.26,72,2016,9,Friday,23,06:00,12:00
"Friday, September 23, 2016, 12:00 pm — 6:00 pm",1474632000000.0,7.457000000000002,Scattered clouds.,68.0,30.24,44,2016,9,Friday,23,12:00,18:00
"Friday, September 23, 2016, 6:00 pm — 12:00 am",1474653600000.0,5.593,Clear.,60.8,30.2,71,2016,9,Friday,23,18:00,00:00
"Saturday, September 24, 2016, 12:00 am — 6:00 am",1474675200000.0,4.35,Passing clouds.,57.2,30.13,88,2016,9,Saturday,24,00:00,06:00
"Saturday, September 24, 2016, 6:00 am — 12:00 pm",1474696800000.0,9.943,Sunny.,69.8,30.08,73,2016,9,Saturday,24,06:00,12:00
"Saturday, September 24, 2016, 12:00 pm — 6:00 pm",1474718400000.0,14.914,Partly sunny.,71.6,29.98,53,2016,9,Saturday,24,12:00,18:00
"Saturday, September 24, 2016, 6:00 pm — 12:00 am",1474740000000.0,9.321,Clear.,68.0,29.88,57,2016,9,Saturday,24,18:00,00:00
"Sunday, September 25, 2016, 12:00 am — 6:00 am",1474761600000.0,8.078,Clear.,62.6,29.8,75,2016,9,Sunday,25,00:00,06:00
"Sunday, September 25, 2016, 6:00 am — 12:00 pm",1474783200000.0,10.564,Broken clouds.,64.4,29.89,80,2016,9,Sunday,25,06:00,12:00
"Sunday, September 25, 2016, 12:00 pm — 6:00 pm",1474804800000.0,16.157,Passing clouds.,66.2,30.01,49,2016,9,Sunday,25,12:00,18:00
"Sunday, September 25, 2016, 6:00 pm — 12:00 am",1474826400000.0,5.593,Clear.,60.8,30.12,70,2016,9,Sunday,25,18:00,00:00
"Monday, September 26, 2016, 12:00 am — 6:00 am",1474848000000.0,1.243,Clear.,48.2,30.17,95,2016,9,Monday,26,00:00,06:00
"Monday, September 26, 2016, 6:00 am — 12:00 pm",1474869600000.0,4.971,Broken clouds.,64.4,30.17,79,2016,9,Monday,26,06:00,12:00
"Monday, September 26, 2016, 12:00 pm — 6:00 pm",1474891200000.0,11.807,Partly sunny.,64.4,30.15,61,2016,9,Monday,26,12:00,18:00
"Monday, September 26, 2016, 6:00 pm — 12:00 am",1474912800000.0,3.728,Clear.,60.8,30.17,83,2016,9,Monday,26,18:00,00:00
"Tuesday, September 27, 2016, 12:00 am — 6:00 am",1474934400000.0,3.107,Passing clouds.,55.4,30.16,94,2016,9,Tuesday,27,00:00,06:00
"Tuesday, September 27, 2016, 6:00 am — 12:00 pm",1474956000000.0,11.185,More clouds than sun.,64.4,30.16,77,2016,9,Tuesday,27,06:00,12:00
"Tuesday, September 27, 2016, 12:00 pm — 6:00 pm",1474977600000.0,11.185,Mostly cloudy.,66.2,30.18,80,2016,9,Tuesday,27,12:00,18:00
"Tuesday, September 27, 2016, 6:00 pm — 12:00 am",1474999200000.0,6.836,Passing clouds.,64.4,30.23,88,2016,9,Tuesday,27,18:00,00:00
"Wednesday, September 28, 2016, 12:00 am — 6:00 am",1475020800000.0,6.836,Clear.,57.2,30.24,94,2016,9,Wednesday,28,00:00,06:00
"Wednesday, September 28, 2016, 6:00 am — 12:00 pm",1475042400000.0,11.807,Partly sunny.,64.4,30.25,81,2016,9,Wednesday,28,06:00,12:00
"Wednesday, September 28, 2016, 12:00 pm — 6:00 pm",1475064000000.0,12.428,Partly sunny.,71.6,30.22,68,2016,9,Wednesday,28,12:00,18:00
"Wednesday, September 28, 2016, 6:00 pm — 12:00 am",1475085600000.0,13.671,Passing clouds.,66.2,30.14,86,2016,9,Wednesday,28,18:00,00:00
"Thursday, September 29, 2016, 12:00 am — 6:00 am",1475107200000.0,13.05,Overcast.,64.4,30.03,87,2016,9,Thursday,29,00:00,06:00
"Thursday, September 29, 2016, 6:00 am — 12:00 pm",1475128800000.0,14.293,Light rain. Partly sunny.,62.6,29.95,86,2016,9,Thursday,29,06:00,12:00
"Thursday, September 29, 2016, 12:00 pm — 6:00 pm",1475150400000.0,16.778,Partly sunny.,66.2,29.93,52,2016,9,Thursday,29,12:00,18:00
"Thursday, September 29, 2016, 6:00 pm — 12:00 am",1475172000000.0,9.943,Clear.,60.8,29.95,68,2016,9,Thursday,29,18:00,00:00
"Friday, September 30, 2016, 12:00 am — 6:00 am",1475193600000.0,6.836,Overcast.,53.6,29.93,82,2016,9,Friday,30,00:00,06:00
"Friday, September 30, 2016, 6:00 am — 12:00 pm",1475215200000.0,9.321,Sunny.,60.8,29.92,73,2016,9,Friday,30,06:00,12:00
"Friday, September 30, 2016, 12:00 pm — 6:00 pm",1475236800000.0,10.564,Scattered clouds.,66.2,29.86,53,2016,9,Friday,30,12:00,18:00
"Friday, September 30, 2016, 6:00 pm — 12:00 am",1475258400000.0,4.35,Clear.,57.2,29.85,89,2016,9,Friday,30,18:00,00:00
"Thursday, October 1, 2015, 12:00 am — 6:00 am",1443657600000.0,8.7,Clear.,53.6,30.47,90,2015,10,Thursday,1,00:00,06:00
"Thursday, October 1, 2015, 6:00 am — 12:00 pm",1443679200000.0,11.807,Passing clouds.,60.8,30.47,76,2015,10,Thursday,1,06:00,12:00
"Thursday, October 1, 2015, 12:00 pm — 6:00 pm",1443700800000.0,14.293,Passing clouds.,66.2,30.42,48,2015,10,Thursday,1,12:00,18:00
"Thursday, October 1, 2015, 6:00 pm — 12:00 am",1443722400000.0,9.321,Passing clouds.,60.8,30.39,70,2015,10,Thursday,1,18:00,00:00
"Friday, October 2, 2015, 12:00 am — 6:00 am",1443744000000.0,4.971,Passing clouds.,53.6,30.35,93,2015,10,Friday,2,00:00,06:00
"Friday, October 2, 2015, 6:00 am — 12:00 pm",1443765600000.0,6.214,Haze.,62.6,30.31,81,2015,10,Friday,2,06:00,12:00
"Friday, October 2, 2015, 12:00 pm — 6:00 pm",1443787200000.0,7.457000000000002,Passing clouds.,64.4,30.2,53,2015,10,Friday,2,12:00,18:00
"Friday, October 2, 2015, 6:00 pm — 12:00 am",1443808800000.0,4.35,Clear.,59.0,30.12,78,2015,10,Friday,2,18:00,00:00
"Saturday, October 3, 2015, 12:00 am — 6:00 am",1443830400000.0,2.486,Passing clouds.,46.4,30.05,94,2015,10,Saturday,3,00:00,06:00
"Saturday, October 3, 2015, 6:00 am — 12:00 pm",1443852000000.0,2.486,Fog.,55.4,29.99,94,2015,10,Saturday,3,06:00,12:00
"Saturday, October 3, 2015, 12:00 pm — 6:00 pm",1443873600000.0,4.35,Scattered clouds.,62.6,29.93,67,2015,10,Saturday,3,12:00,18:00
"Saturday, October 3, 2015, 6:00 pm — 12:00 am",1443895200000.0,3.728,Passing clouds.,57.2,29.94,82,2015,10,Saturday,3,18:00,00:00
"Sunday, October 4, 2015, 12:00 am — 6:00 am",1443916800000.0,2.486,Passing clouds.,48.2,29.97,92,2015,10,Sunday,4,00:00,06:00
"Sunday, October 4, 2015, 6:00 am — 12:00 pm",1443938400000.0,2.486,Sunny.,60.8,29.98,82,2015,10,Sunday,4,06:00,12:00
"Sunday, October 4, 2015, 12:00 pm — 6:00 pm",1443960000000.0,6.214,Scattered clouds.,64.4,29.91,58,2015,10,Sunday,4,12:00,18:00
"Sunday, October 4, 2015, 6:00 pm — 12:00 am",1443981600000.0,9.321,Clear.,57.2,29.85,77,2015,10,Sunday,4,18:00,00:00
"Monday, October 5, 2015, 12:00 am — 6:00 am",1444003200000.0,11.185,Overcast.,57.2,29.74,83,2015,10,Monday,5,00:00,06:00
"Monday, October 5, 2015, 6:00 am — 12:00 pm",1444024800000.0,10.564,Drizzle. Broken clouds.,60.8,29.66,96,2015,10,Monday,5,06:00,12:00
"Monday, October 5, 2015, 12:00 pm — 6:00 pm",1444046400000.0,9.321,Drizzle. Partly sunny.,62.6,29.62,94,2015,10,Monday,5,12:00,18:00
"Monday, October 5, 2015, 6:00 pm — 12:00 am",1444068000000.0,8.7,Rain. Partly cloudy.,60.8,29.57,97,2015,10,Monday,5,18:00,00:00
"Tuesday, October 6, 2015, 12:00 am — 6:00 am",1444089600000.0,6.836,Fog.,60.8,29.49,95,2015,10,Tuesday,6,00:00,06:00
"Tuesday, October 6, 2015, 6:00 am — 12:00 pm",1444111200000.0,8.7,Broken clouds.,62.6,29.43,96,2015,10,Tuesday,6,06:00,12:00
"Tuesday, October 6, 2015, 12:00 pm — 6:00 pm",1444132800000.0,12.428,Broken clouds.,66.2,29.38,75,2015,10,Tuesday,6,12:00,18:00
"Tuesday, October 6, 2015, 6:00 pm — 12:00 am",1444154400000.0,5.593,Partly cloudy.,59.0,29.42,95,2015,10,Tuesday,6,18:00,00:00
"Wednesday, October 7, 2015, 12:00 am — 6:00 am",1444176000000.0,8.078,Passing clouds.,57.2,29.56,98,2015,10,Wednesday,7,00:00,06:00
"Wednesday, October 7, 2015, 6:00 am — 12:00 pm",1444197600000.0,11.807,Broken clouds.,59.0,29.7,91,2015,10,Wednesday,7,06:00,12:00
"Wednesday, October 7, 2015, 12:00 pm — 6:00 pm",1444219200000.0,10.564,Partly sunny.,57.2,29.85,83,2015,10,Wednesday,7,12:00,18:00
"Wednesday, October 7, 2015, 6:00 pm — 12:00 am",1444240800000.0,6.214,Passing clouds.,57.2,29.99,76,2015,10,Wednesday,7,18:00,00:00
"Thursday, October 8, 2015, 12:00 am — 6:00 am",1444262400000.0,3.107,Passing clouds.,48.2,30.07,94,2015,10,Thursday,8,00:00,06:00
"Thursday, October 8, 2015, 6:00 am — 12:00 pm",1444284000000.0,1.864,Sunny.,59.0,30.13,85,2015,10,Thursday,8,06:00,12:00
"Thursday, October 8, 2015, 12:00 pm — 6:00 pm",1444305600000.0,6.214,Partly sunny.,60.8,30.16,61,2015,10,Thursday,8,12:00,18:00
"Thursday, October 8, 2015, 6:00 pm — 12:00 am",1444327200000.0,1.243,Clear.,57.2,30.2,85,2015,10,Thursday,8,18:00,00:00
"Friday, October 9, 2015, 12:00 am — 6:00 am",1444348800000.0,1.864,Fog.,50.0,30.2,96,2015,10,Friday,9,00:00,06:00
